Nombre;Sexe;Annee;Prenoms;Nombre total cumule par annee
7;F;2015;Divine;7
6;M;2015;Éden;6
31;M;2015;Elie;31
12;F;2015;Elina;12
11;F;2015;Elly;11
11;F;2015;Ethel;11
5;F;2015;Eya;5
52;F;2015;Fatoumata;52
21;M;2015;François;21
24;M;2015;Grégoire;24
5;F;2015;Halima;5
5;F;2015;Iliana;5
17;M;2015;Ismaïl;17
12;M;2015;Jason;12
10;F;2015;Kadiatou;10
6;M;2015;Kenan;6
5;M;2015;Kilian;5
15;F;2015;Lilou;15
24;F;2015;Livia;24
10;F;2015;Lyne;10
16;M;2015;Malik;16
32;M;2015;Malo;32
9;M;2015;Marley;9
11;M;2015;Marlon;11
57;F;2015;Maya;57
8;M;2015;Mylan;8
29;F;2015;Nora;29
10;F;2015;Ombeline;10
20;F;2015;Oumou;20
18;F;2015;Rachel;18
134;F;2015;Rose;134
41;F;2015;Roxane;41
19;M;2015;Sasha;19
5;M;2015;Shay;5
13;M;2015;Souleyman;13
11;F;2015;Vanessa;11
13;M;2015;Wael;13
5;M;2015;Waïl;5
6;M;2015;Yannick;6
9;F;2015;Yousra;9
6;F;2016;Abby;6
59;M;2016;Abel;59
7;F;2016;Adja;7
9;M;2016;Aidan;9
6;M;2016;Alistair;6
7;M;2016;Aloys;7
11;F;2016;Amandine;11
9;F;2016;Angelina;9
5;F;2016;Annabelle;5
10;F;2016;Anne;10
5;M;2016;Arnaud;5
23;F;2016;Augustine;23
7;M;2016;Aymane;7
10;F;2016;Baya;10
21;F;2016;Bintou;21
5;F;2016;Candice;5
11;F;2016;Eléa;11
9;M;2016;Éloi;9
5;F;2016;Elyana;5
12;M;2016;Emil;12
19;M;2016;Emile;19
31;M;2016;Emmanuel;31
6;F;2016;Esmée;6
17;M;2016;Etienne;17
14;M;2016;Eugène;14
17;F;2016;Éva;17
6;M;2016;Fabio;6
8;F;2016;Haya;8
21;M;2016;Ilan;21
49;M;2016;Ilyes;49
37;F;2016;Ines;37
7;M;2016;Isaïah;7
12;F;2016;Israa;12
7;M;2016;Jack;7
65;M;2016;Jean;65
8;M;2016;Josh;8
11;M;2016;Lamine;11
5;M;2016;Laszlo;5
23;M;2016;Leo;23
11;F;2016;Lia;11
5;F;2016;Maja;5
5;F;2016;Mélodie;5
5;F;2016;Milena;5
12;F;2016;Mya;12
19;F;2016;Nélia;19
12;M;2016;Olivier;12
30;M;2016;Pablo;30
5;M;2016;Philippe;5
7;M;2016;Qassim;7
6;F;2016;Ramata;6
17;M;2016;Raphael;17
132;F;2016;Rose;132
7;F;2016;Salimata;7
17;M;2016;Sandro;17
31;F;2016;Sasha;62
6;F;2016;Saskia;6
13;M;2016;Saul;13
6;F;2016;Tiphaine;6
44;M;2016;Wassim;44
8;M;2016;Zachary;8
12;F;2016;Zahra;12
6;M;2016;Zayd;6
8;M;2017;Abdallah;8
10;F;2017;Ada;10
8;F;2017;Adélie;8
9;M;2017;Aiden;9
8;F;2017;Anaelle;8
5;M;2017;Andrés;5
48;F;2017;Anouk;48
5;F;2017;Ariana;5
20;F;2017;Axelle;20
8;F;2017;Ayline;8
7;F;2017;Azélie;7
7;M;2017;Ben;7
26;F;2017;Brune;26
14;F;2017;Castille;14
40;M;2017;César;40
19;F;2017;Coline;19
12;M;2017;Corentin;12
44;M;2017;Daniel;44
7;M;2017;Daouda;7
9;M;2017;Éden;9
5;F;2017;Éléna;5
7;M;2017;Eliel;7
32;F;2017;Elise;32
14;F;2017;Emilia;14
14;F;2017;Eve;14
7;M;2017;Ewen;7
7;F;2017;Fanny;7
12;F;2017;Farah;12
17;M;2017;Ferdinand;17
9;M;2017;François;9
18;M;2017;Grégoire;18
27;M;2017;Hamza;27
13;F;2017;Hélène;13
16;M;2017;Henry;16
13;M;2017;Iyed;13
6;F;2017;Jeannette;6
9;M;2017;Jonah;9
5;M;2017;Josh;5
14;M;2017;Julian;14
13;M;2017;Justin;13
8;M;2017;Karim;8
6;F;2017;Léah;6
15;F;2017;Leïla;15
5;M;2017;Leyth;5
7;M;2017;Lou;7
15;M;2017;Mahamadou;15
12;M;2017;Mahé;12
29;M;2017;Malo;29
33;M;2017;Mamadou;33
41;M;2017;Moussa;41
25;M;2017;Nael;25
5;F;2017;Naelle;5
20;M;2017;Neil;20
23;M;2017;Noa;23
14;M;2017;Oumar;14
5;M;2017;Paolo;5
17;F;2017;Rachel;17
11;F;2017;Rym;11
15;F;2017;Safiya;15
5;F;2017;Samira;5
42;F;2017;Sara;42
30;M;2017;Sasha;30
5;F;2017;Solène;5
23;F;2017;Soline;23
14;F;2017;Tessa;14
5;M;2017;Théophane;5
6;M;2017;Thierno;6
6;M;2017;Tim;6
8;M;2017;Tony;8
119;F;2017;Victoria;119
5;M;2017;Viktor;5
9;M;2017;Yoann;9
63;M;2017;Youssef;63
11;M;2018;Aboubakar;11
16;M;2018;Adrian;16
5;F;2018;Aïko;5
11;M;2018;Alan;11
199;F;2018;Alice;199
26;F;2018;Aliyah;26
20;F;2018;Anaëlle;20
130;M;2018;Antoine;130
40;M;2018;Armand;40
21;F;2018;Astrid;21
5;F;2018;Ayleen;5
20;M;2018;Aymen;20
39;M;2018;Ayoub;39
5;F;2018;Cataleya;5
7;M;2018;Christopher;7
61;F;2018;Clara;61
7;F;2018;Cloé;7
8;F;2018;Dahlia;8
5;M;2018;Dante;5
70;M;2018;David;70
6;M;2018;Denis;6
36;F;2018;Éléonore;36
9;M;2018;Elijah;9
9;M;2018;Eloi;9
17;M;2018;Elyas;17
5;M;2018;Éthan;5
21;F;2018;Eugénie;21
9;F;2018;Éva;9
6;F;2018;Georgia;6
6;M;2018;Guillaume;6
14;M;2018;Hayden;14
10;M;2018;Idris;10
9;F;2018;Ilona;9
21;F;2018;Irène;21
15;M;2018;Jayden;15
17;F;2018;Jennah;17
5;F;2018;Lea;5
69;M;2018;Léonard;69
5;F;2018;Leya;5
10;F;2018;Lia;10
6;F;2018;Luz;6
8;F;2018;Lydia;8
14;M;2018;Mady;14
7;M;2018;Mahdi;7
63;F;2018;Marie;63
7;M;2018;Marlow;7
8;M;2018;Mattia;8
21;M;2018;Max;21
8;F;2018;Milla;8
7;F;2018;Myla;7
86;M;2018;Nathan;86
6;M;2018;Qassim;6
9;F;2018;Ramata;9
7;M;2018;Romeo;7
7;M;2018;Ryad;7
6;M;2018;Saïd;6
6;M;2018;Salman;6
7;M;2018;Santiago;7
5;F;2018;Shahd;5
18;F;2018;Simone;18
106;F;2018;Sofia;106
34;F;2018;Sophie;34
9;F;2018;Tasnim;9
6;F;2018;Telma;6
86;M;2018;Valentin;86
12;M;2018;Youcef;12
26;M;2018;Zacharie;26
8;F;2018;Zita;8
142;M;2019;Léo;142
109;F;2019;Romane;109
66;M;2019;Baptiste;66
61;M;2019;Abel;61
53;F;2019;Salomé;53
46;M;2019;Tom;46
38;M;2019;Kylian;38
25;F;2019;Andréa;25
23;M;2019;Nael;23
23;M;2019;Ruben;23
20;M;2019;Timéo;20
19;F;2019;Claire;19
18;F;2019;Chiara;18
18;F;2019;Océane;18
16;F;2019;Manel;16
16;F;2019;Safiya;16
14;F;2019;Andrea;14
13;M;2019;Mickaël;13
13;F;2019;Georgia;13
13;F;2019;Maëva;13
13;F;2019;Mariame;13
12;M;2019;Bilal;12
12;F;2019;Amélia;12
12;F;2019;Eline;12
12;F;2019;Sidra;12
11;F;2019;Lyne;11
10;F;2019;Alessia;10
9;M;2019;Ishaq;9
9;M;2019;Ivan;9
9;M;2019;Oren;9
9;F;2019;Sybille;9
8;M;2019;Gauthier;8
8;M;2019;Siméon;8
15;F;2004;Adélie;15
138;M;2004;Adrien;138
13;M;2004;Ariel;13
29;M;2004;Bastien;29
37;F;2004;Blanche;37
6;F;2004;Brune;6
10;F;2004;Charline;10
10;M;2004;Cheikh;10
26;M;2004;Cyprien;26
33;F;2004;Eden;33
9;F;2004;Eglantine;9
6;M;2004;Elio;6
61;F;2004;Elise;61
11;F;2004;Elvire;11
7;F;2004;Eulalie;7
30;F;2004;Eve;30
24;F;2004;Fanny;24
16;F;2004;Fatima;16
5;F;2004;Florence;5
34;M;2004;François;34
5;F;2004;Françoise;5
10;F;2004;Gloria;10
7;M;2004;Hakim;7
6;M;2004;Harry;6
12;M;2004;Hugues;12
8;M;2004;Ilyas;8
21;M;2004;Isaac;21
12;M;2004;Johan;12
158;M;2004;Julien;158
12;M;2004;Justin;12
7;M;2004;Lamine;7
28;F;2004;Lara;28
154;F;2004;Lucie;154
39;F;2004;Luna;39
64;F;2004;Marine;64
7;F;2004;Marthe;7
61;M;2004;Mehdi;61
17;M;2004;Milan;17
11;M;2004;Nadir;11
7;M;2004;Nizar;7
33;M;2004;Olivier;33
5;M;2004;Paul-Emile;5
122;F;2004;Pauline;122
6;M;2004;Rami;6
7;F;2004;Sana;7
8;M;2004;Shaï;8
109;M;2004;Simon;109
5;M;2004;Theo;5
125;M;2004;Yanis;125
12;M;2004;Yoan;12
14;M;2004;Younes;14
16;M;2004;Youssouf;16
108;F;2004;Zoé;108
52;M;2005;Aaron;52
187;M;2005;Adam;187
27;F;2005;Aïcha;27
31;M;2013;Arsène;31
12;F;2005;Aïssatou;12
10;M;2013;Ayden;10
7;F;2005;Alba;7
7;F;2013;Bonnie;7
18;F;2005;Alma;18
7;M;2013;Carl;7
8;F;2005;Amira;8
41;F;2013;Célia;41
31;F;2005;Anaëlle;31
7;M;2013;Célian;7
5;F;2005;Annaëlle;5
25;M;2013;César;25
21;F;2005;Anne;21
5;F;2013;Charlize;5
22;M;2005;Arsène;22
14;M;2013;Chris;14
261;M;2005;Arthur;261
54;M;2013;Côme;54
10;F;2005;Athénaïs;10
8;F;2013;Cyrine;8
72;M;2005;Aurélien;72
10;M;2013;Dan;10
39;F;2005;Aya;39
48;F;2013;Elise;48
6;M;2005;Aymane;6
9;F;2013;Elizabeth;9
9;M;2005;Barnabé;9
26;M;2013;Emmanuel;26
44;M;2005;Basile;44
16;F;2013;Emy;16
19;M;2005;Benoît;19
16;F;2013;Enora;16
14;F;2005;Bianca;14
40;F;2013;Esther;40
18;M;2005;Bryan;18
7;F;2013;Ève;7
12;F;2005;Coumba;12
13;M;2013;Fares;13
7;M;2005;Daouda;7
5;F;2013;Fatim;5
10;M;2005;Darius;10
6;F;2013;Gisèle;6
8;F;2005;Deborah;8
8;F;2013;Grace;8
5;M;2005;El;5
16;F;2013;Halima;16
5;F;2005;Elissa;5
8;M;2013;Hélie;8
11;M;2005;Elliott;11
20;M;2013;Ilian;20
34;F;2005;Eve;34
7;M;2013;Jack;7
7;M;2005;Ewen;7
15;M;2013;Julian;15
14;F;2005;Farah;14
5;M;2013;Lohan;5
75;M;2005;Félix;75
28;F;2013;Lucile;28
9;M;2005;Flavio;9
49;F;2013;Madeleine;49
19;M;2005;Gaël;19
13;F;2013;Mayssa;13
5;F;2005;Hélèna;5
15;F;2013;Mina;15
5;M;2005;Jamil;5
111;F;2013;Nina;111
7;F;2005;Jennifer;7
9;F;2013;Nine;9
5;M;2005;Jordy;5
5;F;2013;Noha;11
12;M;2005;Lilian;12
33;F;2013;Océane;33
14;M;2005;Lino;14
7;F;2013;Oriane;7
10;F;2005;Lucille;10
6;M;2013;Oskar;6
25;M;2005;Luka;25
10;F;2013;Rahma;10
7;F;2005;Mahault;7
17;F;2013;Rebecca;17
6;M;2005;Malcolm;6
48;F;2013;Sasha;69
8;F;2005;Nada;8
5;F;2013;Sérine;5
23;M;2005;Omar;23
16;F;2013;Soline;16
12;F;2005;Ombeline;12
6;M;2013;Souleyman;6
17;M;2005;Owen;17
14;F;2013;Tal;14
120;F;2005;Pauline;120
15;F;2013;Thaïs;15
15;F;2005;Romy;15
14;M;2013;Ugo;14
7;M;2005;Ronan;7
91;F;2013;Victoire;91
5;F;2005;Samira;5
5;F;2013;Zelda;5
125;M;2005;Samuel;125
18;M;2014;Abdallah;18
11;F;2005;Solenn;11
10;M;2014;Akram;10
5;M;2005;Swan;5
24;M;2014;Aksel;24
8;M;2005;Thierry;8
30;F;2014;Albane;30
8;F;2005;Tiphaine;8
7;M;2014;Alfred;7
81;M;2005;Valentin;81
7;F;2014;Anaé;7
173;M;2005;Victor;173
11;F;2014;Angela;11
7;F;2005;Wendy;7
15;F;2014;Angèle;15
5;M;2005;Willem;5
5;F;2014;Angie;5
11;F;2005;Yaël;11
61;F;2014;Ava;61
5;M;2005;Younès;5
5;F;2014;Bella;5
14;M;2005;Youssouf;14
45;F;2014;Céleste;45
18;M;2005;Zacharie;18
11;M;2014;Célestin;11
8;F;2006;Aïda;8
8;M;2014;Christophe;8
7;F;2006;Alexane;7
83;F;2014;Clémence;83
17;F;2006;Alma;17
5;F;2014;Dania;5
7;F;2006;Amy;7
6;F;2014;Daniella;6
24;F;2006;Angelina;24
87;M;2014;David;87
31;M;2006;Anis;31
16;M;2014;Dorian;16
225;M;2006;Arthur;225
23;F;2014;Éléonore;23
10;F;2006;Auriane;10
22;F;2014;Émilie;22
22;F;2006;Axelle;22
21;F;2014;Emmy;21
52;F;2006;Carla;52
22;F;2014;Emna;22
24;F;2006;Céleste;24
7;F;2014;Eulalie;7
6;F;2006;Cléophée;6
9;F;2014;Fatimata;9
5;M;2006;Colas;5
58;F;2014;Fatoumata;58
7;F;2006;Coumba;7
97;F;2014;Gabrielle;97
32;M;2006;Daniel;32
38;M;2014;Hamza;38
57;F;2006;Diane;57
22;F;2014;Hana;22
5;M;2006;Élie;5
11;M;2014;Henry;11
11;F;2006;Élise;11
9;M;2014;Hillel;9
43;M;2006;Emile;43
11;M;2014;Jérémy;11
169;M;2006;Enzo;169
6;F;2014;Kayla;6
16;F;2006;Fanta;16
11;M;2014;Kenzo;11
17;F;2006;Farah;17
34;M;2014;Léandre;34
15;F;2006;Fatou;15
5;F;2014;Leïna;5
27;M;2006;Gustave;27
6;F;2014;Lilly;6
7;M;2006;Harry;7
18;F;2014;Lilya;18
22;F;2006;Hawa;22
7;F;2014;Line;7
48;F;2006;Iris;48
27;F;2014;Livia;27
9;F;2006;Isis;9
11;F;2014;Luce;11
5;M;2006;Jean-Luc;5
6;M;2014;Lukas;6
18;F;2006;Léonore;18
8;F;2014;Maelys;8
23;F;2006;Lilia;23
7;M;2014;Maher;7
5;M;2006;Liron;5
5;M;2014;Malek;5
12;F;2006;Louison;18
6;M;2014;Mohammad;6
11;F;2006;Lucia;11
5;M;2014;Nadir;5
27;F;2006;Maïa;27
5;F;2014;Nélya;5
5;M;2006;Malek;5
5;F;2014;Nicole;5
7;F;2006;Marthe;7
19;M;2014;Nils;19
11;F;2006;Mia;11
20;F;2014;Olympe;20
7;F;2006;Milena;7
42;M;2014;Rafael;42
16;M;2006;Mohammed;16
17;M;2014;Rafaël;17
9;F;2006;Nathalie;9
20;M;2014;Raphael;20
44;F;2006;Noa;79
94;F;2014;Romane;94
44;M;2006;Noam;44
7;M;2014;Saif;7
8;M;2006;Philéas;8
32;M;2014;Sami;32
5;M;2006;Pietro;5
9;M;2014;Sekou;9
10;F;2006;Rébecca;10
8;M;2014;Siméon;8
5;M;2006;Reda;5
18;F;2014;Sixtine;18
7;F;2006;Scarlett;7
10;M;2014;Soan;10
40;M;2006;Stanislas;40
5;F;2014;Tasnim;5
6;F;2006;Tamara;6
52;M;2014;Tom;52
11;M;2006;Tanguy;11
17;M;2014;Vincent;17
11;M;2006;Tao;11
16;M;2015;Aboubacar;16
20;M;2006;Tiago;20
10;F;2015;Adélaïde;10
8;M;2006;Ugo;8
10;M;2015;Aïdan;10
9;M;2006;Youssouf;9
6;M;2015;Alistair;6
112;M;2007;Adrien;112
18;F;2015;Anaé;18
19;M;2007;Alan;19
5;F;2015;Avril;5
31;M;2007;Alban;31
31;M;2015;Aylan;31
31;M;2007;Ali;31
5;M;2015;Boris;5
7;F;2007;Aliyah;7
5;F;2015;Chaïma;5
9;F;2007;Angélina;9
21;M;2015;Diego;21
7;F;2007;Annabelle;7
19;F;2015;Dina;19
28;M;2007;Anton;28
7;F;2015;Dune;7
8;M;2007;Armel;8
8;F;2015;Éline;8
8;F;2007;Augustine;8
6;M;2015;Elyes;6
14;M;2007;Aymen;14
9;M;2015;Eric;9
5;M;2007;Brandon;5
131;M;2015;Ethan;131
9;F;2007;Celia;9
13;M;2015;Fares;13
29;M;2007;Corentin;29
10;M;2015;Farès;10
8;M;2007;Curtis;8
23;M;2015;Gaston;23
5;F;2007;Daniela;5
8;F;2015;Gisèle;8
21;M;2007;Eric;21
16;M;2015;Guillaume;16
10;F;2007;Éva;10
6;F;2015;Haby;6
18;M;2007;Gaël;18
16;F;2015;Hana;16
135;M;2007;Gaspard;135
43;F;2015;Hanna;43
14;M;2007;Gauthier;14
8;M;2015;Harry;8
26;M;2007;Henri;26
25;F;2015;Hawa;25
16;M;2007;Ibrahima;16
9;M;2015;Honoré;9
13;M;2007;Ilias;13
5;F;2015;Jenny;5
8;F;2007;Inés;8
9;M;2015;Jérémy;9
7;M;2007;Jérôme;7
7;M;2015;Jimmy;7
5;F;2007;Jihane;5
9;F;2015;Kim;9
5;M;2007;Kenzy;5
143;F;2015;Léa;143
6;M;2007;Kyliann;6
9;F;2015;Leyna;9
19;F;2007;Léane;19
27;F;2015;Lilia;27
9;F;2007;Leïla;9
7;F;2015;Lily-Rose;7
6;F;2007;Leïna;6
8;M;2015;Logan;8
6;F;2007;Lévana;6
5;M;2015;Lohan;5
6;F;2007;Lindsay;6
98;F;2015;Lou;108
74;F;2007;Lola;74
7;F;2015;Manelle;7
20;F;2007;Marwa;20
28;M;2015;Marc;28
80;F;2007;Maya;80
38;M;2015;Mehdi;38
13;M;2007;Melvil;13
9;M;2015;Melvil;9
10;M;2007;Mohamed-Amine;10
19;M;2015;Mouhamed;19
9;M;2007;Nelson;9
31;M;2015;Nassim;31
15;M;2007;Philippe;15
13;F;2015;Neïla;13
5;M;2007;Prosper;5
7;M;2015;Nikola;7
5;F;2007;Rita;5
8;M;2015;Oren;8
39;M;2007;Roman;39
33;M;2015;Quentin;33
29;F;2007;Roxane;29
6;F;2015;Safia;6
19;F;2007;Sacha;184
6;F;2015;Solange;6
11;F;2007;Salimata;11
16;F;2015;Soumaya;16
7;F;2007;Samia;7
6;F;2015;Talya;6
6;M;2007;Selim;6
12;M;2015;Thiago;12
36;F;2007;Sirine;36
5;F;2015;Tina;5
9;F;2007;Sybille;9
15;M;2015;Viktor;15
10;F;2007;Thelma;10
13;M;2015;Virgile;13
8;M;2007;Yohann;8
10;M;2015;Yahya;10
5;M;2007;Youness;5
6;F;2015;Zayneb;6
7;M;2007;Zadig;7
7;F;2015;Zeinab;7
10;M;2008;Adama;10
8;F;2016;Abigaël;8
19;F;2008;Aïssatou;19
73;M;2016;Alexis;73
13;M;2008;Alan;13
5;M;2016;Allan;5
9;M;2008;Alon;9
7;M;2016;Aloïs;7
69;F;2008;Ambre;69
7;M;2016;Alpha;7
11;F;2008;Anaé;11
11;F;2016;Amy;11
15;F;2008;Angélina;15
30;M;2016;Anas;30
5;F;2008;Anna-Rose;5
45;M;2016;Anatole;45
22;M;2008;Anthony;22
16;F;2016;Andréa;24
5;M;2008;Archibald;5
10;M;2016;Angelo;10
8;F;2008;Assa;8
5;M;2016;Antoni;5
78;M;2008;Augustin;78
44;M;2016;Arsène;44
6;F;2008;Béryl;6
7;F;2016;Ashley;7
18;F;2008;Bianca;18
68;M;2016;Auguste;68
7;F;2008;Célina;7
7;M;2016;Camil;7
5;F;2008;Celine;5
5;F;2016;Caroline;5
6;F;2008;Charlène;6
11;M;2016;Cheick;11
14;F;2008;Cléa;14
5;M;2016;Cheikh;5
7;F;2008;Cyrielle;7
10;F;2016;Cléa;10
9;F;2008;Déborah;9
5;F;2016;Cléophée;5
10;F;2008;Delphine;10
9;F;2016;Colombe;9
25;M;2008;Eliot;25
21;M;2016;Corentin;21
5;F;2008;Elora;5
7;F;2016;Dalia;7
8;F;2008;Elyssa;8
5;F;2016;Dalya;5
60;F;2008;Fatoumata;60
14;F;2016;Daria;14
20;M;2008;Gaël;20
5;F;2016;Elinor;5
30;F;2008;Hélène;30
119;M;2016;Ethan;119
17;M;2008;Ibrahima;17
7;M;2016;Filip;7
5;M;2008;Idrissa;5
9;M;2016;George;9
46;M;2008;Isaac;46
9;F;2016;Gloria;9
7;M;2008;Jacob;7
6;M;2016;Guilhem;6
76;M;2008;Jean;76
31;F;2016;Hana;31
35;M;2008;Joshua;35
9;F;2016;Ilyana;9
5;F;2008;Kassandra;5
45;F;2016;Inaya;45
6;F;2008;Kathleen;6
7;F;2016;Irina;7
6;F;2008;Katia;6
15;M;2016;Iyed;15
5;F;2008;Kessy;5
6;F;2016;Joanne;6
5;F;2008;Laly;5
19;M;2016;Julian;19
5;F;2008;Lauriane;5
12;F;2016;Leïla;12
9;F;2008;Laurine;9
37;F;2016;Lise;37
9;M;2008;Lazare;9
42;F;2016;Liv;42
192;F;2008;Léa;192
7;F;2016;Maëva;7
7;M;2008;Luis;7
14;M;2016;Malone;14
9;M;2008;Macéo;9
28;M;2016;Mamadou;28
7;F;2008;Mahault;7
75;F;2016;Margot;75
14;F;2008;Maïmouna;14
42;F;2016;Maria;42
5;F;2008;Malika;5
9;F;2016;Mariame;9
7;F;2008;Manelle;7
7;F;2016;Morgane;7
6;F;2008;Manuela;6
6;M;2016;Mouhamadou;6
5;M;2008;Marcus;5
94;M;2016;Noé;94
7;F;2008;Marylou;7
20;F;2016;Norah;20
134;F;2008;Mathilde;134
6;F;2016;Penda;6
35;M;2008;Mathys;35
6;F;2016;Quitterie;6
25;M;2008;Matthias;25
15;F;2016;Rita;15
8;M;2008;Matys;8
57;M;2016;Robin;57
45;M;2008;Mehdi;45
9;M;2016;Sébastien;9
6;F;2008;Meryem;6
5;M;2016;Sidi;5
9;F;2008;Nawel;9
8;F;2016;Solange;8
122;M;2008;Oscar;122
197;M;2016;Victor;197
21;F;2008;Philippine;21
15;M;2016;Virgile;15
5;M;2008;Réda;5
5;F;2016;Vivienne;5
21;M;2008;Roméo;21
25;M;2016;Yacine;25
5;M;2008;Saad;5
6;M;2016;Yossef;6
41;M;2008;Samy;41
12;M;2016;Youcef;12
6;F;2008;Sienna;6
41;M;2016;Younes;41
78;F;2008;Sofia;78
10;F;2016;Yousra;10
37;M;2008;Stanislas;37
26;M;2016;Zacharie;26
5;M;2008;Stanley;5
9;F;2017;Aaliyah;9
6;F;2008;Tal;6
8;M;2017;Aïden;8
27;F;2008;Thaïs;27
8;F;2017;Aimée;8
79;F;2008;Valentine;79
23;F;2017;Alexandra;23
9;M;2008;Viktor;9
36;F;2017;Alya;36
8;M;2008;Youcef;8
5;M;2017;Anaël;5
10;F;2008;Zahra;10
8;F;2017;Ania;8
6;M;2009;Abdel;6
138;M;2017;Antoine;138
23;M;2009;Abdoulaye;23
7;M;2017;Archibald;7
8;M;2009;Aboubakar;8
11;F;2017;Aria;11
7;F;2009;Adélie;7
19;M;2017;Ariel;19
11;M;2009;Alexander;11
35;M;2017;Arsène;35
30;F;2009;Amélie;30
5;M;2017;Ayman;5
23;M;2009;Anatole;23
7;M;2017;Boris;7
12;M;2009;Ange;12
10;M;2017;Boubacar;10
40;M;2009;Anis;40
11;F;2017;Candice;11
49;F;2009;Anouk;49
6;M;2017;Célian;6
7;M;2009;Aristide;7
6;M;2017;Cheick;6
12;F;2009;Assa;12
15;F;2017;Colette;15
9;M;2009;Aylan;9
7;M;2017;Demba;7
22;M;2009;Ayoub;22
71;F;2017;Diane;71
7;F;2009;Binta;7
23;F;2017;Dina;23
5;M;2009;Bruno;5
6;F;2017;Djenna;6
5;F;2009;Calie;5
16;M;2017;Édouard;16
5;F;2009;Célya;5
5;F;2017;Eléna;5
14;M;2009;Colin;14
16;M;2017;Elio;16
8;M;2009;Damian;8
12;F;2017;Élisabeth;12
44;M;2009;Daniel;44
6;M;2017;Eneko;6
14;F;2009;Domitille;14
108;M;2017;Ethan;108
34;M;2009;Dylan;34
8;M;2017;Gael;8
9;F;2009;Emily;9
7;M;2017;Gaspar;7
12;F;2009;Emna;12
13;M;2017;Guillaume;13
48;F;2009;Faustine;48
5;F;2017;Hajar;5
11;M;2009;Felix;11
6;M;2017;Honoré;6
13;F;2009;Hanaé;13
6;M;2017;Hussein;6
6;M;2009;Imrane;6
24;M;2017;Ilyan;24
216;F;2009;Inès;216
57;F;2017;Inaya;57
14;M;2009;Iyed;14
7;F;2017;Jane;7
7;F;2009;Jane;7
6;M;2017;Jean-Baptiste;6
5;M;2009;Jean-David;5
6;M;2017;Joris;6
6;M;2009;Joël;6
124;F;2017;Juliette;124
5;M;2009;Josh;5
18;F;2017;June;18
14;M;2009;Julian;14
21;F;2017;Kenza;21
13;M;2009;Kilian;13
6;F;2017;Klara;6
36;M;2009;Lenny;36
9;F;2017;Lahna;9
5;F;2009;Léona;5
33;F;2017;Laura;33
37;F;2009;Lila;37
38;F;2017;Lily;38
10;F;2009;Lily-Rose;10
13;M;2017;Lorenzo;13
16;F;2009;Loane;16
115;F;2017;Lou;122
9;M;2009;Lohan;9
6;M;2017;Louay;6
119;F;2009;Lou;119
11;M;2017;Lukas;11
5;M;2009;Louan;5
10;F;2017;Lydia;10
31;F;2009;Louna;31
5;M;2017;Mael;5
17;F;2009;Maïmouna;17
7;F;2017;Nada;7
172;M;2009;Mohamed;172
9;F;2017;Ombeline;9
14;M;2009;Nikola;14
7;F;2017;Oriane;7
103;F;2009;Nina;103
16;M;2017;Owen;16
16;F;2009;Oriane;16
15;F;2017;Philippine;15
14;F;2009;Ornella;14
71;M;2017;Robin;71
12;M;2009;Philippe;12
5;F;2017;Shaïly;5
24;F;2009;Rachel;24
9;F;2017;Solveig;9
6;M;2009;Raoul;6
6;M;2017;Tahar;6
24;M;2009;Rémi;24
34;M;2017;Vadim;34
11;F;2009;Safa;11
5;M;2017;Winner;5
124;M;2009;Samuel;124
10;M;2017;Youcef;10
12;F;2009;Shirel;12
8;F;2017;Zaynab;8
6;M;2009;Steve;6
6;M;2018;Aharon;6
11;M;2009;Swann;11
8;F;2018;Aïsha;8
28;F;2009;Tess;28
6;F;2018;Aissatou;6
6;M;2009;Victorien;6
18;M;2018;Amadou;18
9;M;2009;Xavier;9
11;F;2018;Amelia;11
5;M;2009;Yaël;5
8;M;2018;Arié;8
6;M;2009;Yannis;6
25;F;2018;Augustine;25
6;F;2009;Youmna;6
8;F;2018;Bella;8
9;M;2009;Younès;9
6;F;2018;Camilia;6
6;M;2009;Zakarya;6
9;M;2018;Colin;9
5;M;2010;Alec;5
7;M;2018;Dan;7
5;M;2010;Amara;5
5;F;2018;Dounia;5
9;F;2010;Amicie;9
62;M;2018;Eden;62
5;M;2010;Andréas;5
10;M;2018;Édouard;10
47;F;2010;Anouk;47
18;F;2018;Elya;18
88;M;2010;Augustin;88
9;M;2018;Emilio;9
12;F;2010;Augustine;12
5;F;2018;Emily;5
15;F;2010;Cassandra;15
12;F;2018;Estelle;12
5;F;2010;Celia;5
12;M;2018;Eugène;12
7;M;2010;Célian;7
5;M;2018;Ewan;5
8;F;2010;Clélia;8
5;M;2018;Eytan;5
7;F;2010;Daphnée;7
24;M;2018;Ezra;24
19;M;2010;Dorian;19
21;F;2018;Fanta;21
29;M;2010;Dylan;29
7;F;2018;Gemma;7
42;F;2010;Eden;50
11;F;2018;Gloria;11
42;M;2010;Edouard;42
9;F;2018;Hajar;9
7;F;2010;Éloïse;7
6;M;2018;Jason;6
12;F;2010;Estelle;12
12;F;2018;Layana;12
19;M;2010;Etienne;19
156;F;2018;Léa;156
30;F;2010;Eugénie;30
8;M;2018;Leandro;8
10;M;2010;Filip;10
24;F;2018;Lena;24
7;M;2010;Haïm;7
9;F;2018;Linda;9
6;F;2010;Héléna;6
8;F;2018;Line;8
